,Unnamed: 0_x,customerEmail,transactionId,orderId,paymentMethodId,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,transactionAmount,transactionFailed,orderState,Unnamed: 0_y,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,No_Transactions,No_Orders,No_Payments,Fraud,State
764,558,kwalsh@lopez-gomez.biz,o39lupeq,hoxg2j,kjt28bu2n,1,card,Maestro,31,0,fulfilled,153,04103378280,mdoe6wib243y09uaj95z,3162:1f06:9114:56d1:f5e8:bf3a:6ad0:b6f2,"0008 Jessica Stream
Mcbridetown, MH 04017",3,3,2,True,MH
765,559,kwalsh@lopez-gomez.biz,x37r5o4e,j7u286,kjt28bu2n,1,card,Maestro,35,0,fulfilled,153,04103378280,mdoe6wib243y09uaj95z,3162:1f06:9114:56d1:f5e8:bf3a:6ad0:b6f2,"0008 Jessica Stream
Mcbridetown, MH 04017",3,3,2,True,MH
766,560,kwalsh@lopez-gomez.biz,hhg5fwwa,sc5ooc,2d00yljsp,0,paypal,VISA 13 digit,34,0,fulfilled,153,04103378280,mdoe6wib243y09uaj95z,3162:1f06:9114:56d1:f5e8:bf3a:6ad0:b6f2,"0008 Jessica Stream
Mcbridetown, MH 04017",3,3,2,True,MH
767,561,martinezlori@gmail.com,w3lp3m3e,k0vrw5,866s0p6rq,1,card,VISA 13 digit,10,0,fulfilled,154,353.413.2223x82475,9ycz6r0ulpqtc04qxfke,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,"PSC 1505, Box 0924
APO AP 49055",5,3,1,False,BoxAPOAP
768,562,martinezlori@gmail.com,4ccan7ny,saobql,866s0p6rq,1,card,VISA 13 digit,35,0,fulfilled,154,353.413.2223x82475,9ycz6r0ulpqtc04qxfke,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,"PSC 1505, Box 0924
APO AP 49055",5,3,1,False,BoxAPOAP
769,563,martinezlori@gmail.com,med79zy3,saobql,866s0p6rq,1,card,VISA 13 digit,35,1,fulfilled,154,353.413.2223x82475,9ycz6r0ulpqtc04qxfke,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,"PSC 1505, Box 0924
APO AP 49055",5,3,1,False,BoxAPOAP
770,564,martinezlori@gmail.com,fv5z6bnc,aaptkq,866s0p6rq,1,card,VISA 13 digit,44,0,fulfilled,154,353.413.2223x82475,9ycz6r0ulpqtc04qxfke,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,"PSC 1505, Box 0924
APO AP 49055",5,3,1,False,BoxAPOAP
771,565,martinezlori@gmail.com,q0cxhnip,aaptkq,866s0p6rq,1,card,VISA 13 digit,44,1,fulfilled,154,353.413.2223x82475,9ycz6r0ulpqtc04qxfke,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,"PSC 1505, Box 0924
APO AP 49055",5,3,1,False,BoxAPOAP
772,572,stevehernandez@gmail.com,7kxhp29x,3zk1ts,8ty2ztfnr,0,apple pay,Maestro,28,1,failed,156,716-379-6345,felexq5xniffmhhlqdqm,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,"904 James Route Suite 595
Lake Ruth, CO 66976",6,5,1,False,CO
773,573,stevehernandez@gmail.com,ziocjvea,3zk1ts,8ty2ztfnr,0,apple pay,Maestro,28,0,failed,156,716-379-6345,felexq5xniffmhhlqdqm,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,"904 James Route Suite 595
Lake Ruth, CO 66976",6,5,1,False,CO
774,574,stevehernandez@gmail.com,8c5f90a5,die097,8ty2ztfnr,0,apple pay,Maestro,44,0,fulfilled,156,716-379-6345,felexq5xniffmhhlqdqm,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,"904 James Route Suite 595
Lake Ruth, CO 66976",6,5,1,False,CO
775,575,stevehernandez@gmail.com,ds1cg5jj,voljhb,8ty2ztfnr,0,apple pay,Maestro,21,0,pending,156,716-379-6345,felexq5xniffmhhlqdqm,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,"904 James Route Suite 595
Lake Ruth, CO 66976",6,5,1,False,CO
776,576,stevehernandez@gmail.com,rayscslh,gqm9fm,8ty2ztfnr,0,apple pay,Maestro,20,0,fulfilled,156,716-379-6345,felexq5xniffmhhlqdqm,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,"904 James Route Suite 595
Lake Ruth, CO 66976",6,5,1,False,CO
777,577,stevehernandez@gmail.com,m1w4y3sd,frghsc,8ty2ztfnr,0,apple pay,Maestro,39,0,fulfilled,156,716-379-6345,felexq5xniffmhhlqdqm,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,"904 James Route Suite 595
Lake Ruth, CO 66976",6,5,1,False,CO
778,578,daniel98@lamb.com,lx8113ey,h1poms,oqkj50e71,0,card,Discover,16,0,fulfilled,157,758.182.1357x89421,lu49z4dhold8niozpl4w,d6d4:7645:ca31:dba3:42b0:c89a:d065:d67d,"6698 David Squares Apt. 540
Westburgh, MA 77937",1,1,1,False,MA
779,579,ujackson@harris.com,apeqsf6w,xn5707,dby03chrc,0,card,Mastercard,15,0,failed,158,852-231-3642x738,2k850f1rbwvju71sbhqp,99.149.12.193,"664 Maurice Row Suite 634
New Jodi, OR 56525",5,4,2,False,OR
780,580,ujackson@harris.com,kwkd076c,iewgho,dby03chrc,0,card,Mastercard,12,0,fulfilled,158,852-231-3642x738,2k850f1rbwvju71sbhqp,99.149.12.193,"664 Maurice Row Suite 634
New Jodi, OR 56525",5,4,2,False,OR
781,581,ujackson@harris.com,ln2yqoc0,shluih,dby03chrc,0,card,Mastercard,21,0,fulfilled,158,852-231-3642x738,2k850f1rbwvju71sbhqp,99.149.12.193,"664 Maurice Row Suite 634
New Jodi, OR 56525",5,4,2,False,OR
782,582,ujackson@harris.com,o0acxutg,shluih,1phhc3468,0,card,VISA 13 digit,21,1,fulfilled,158,852-231-3642x738,2k850f1rbwvju71sbhqp,99.149.12.193,"664 Maurice Row Suite 634
New Jodi, OR 56525",5,4,2,False,OR
783,583,ujackson@harris.com,9a7cmr1e,spmink,1phhc3468,0,card,VISA 13 digit,14,1,fulfilled,158,852-231-3642x738,2k850f1rbwvju71sbhqp,99.149.12.193,"664 Maurice Row Suite 634
New Jodi, OR 56525",5,4,2,False,OR
784,584,brittanyhicks@jones.com,bi4lb6bp,gbnio0,ti77llxpi,1,card,Diners Club / Carte Blanche,33,0,fulfilled,159,579-193-1785x676,b054slok65d4k1t01u4a,89.73.189.96,"233 Jessica Lights
Port Sonya, SC 47511",2,1,1,False,SC
785,585,brittanyhicks@jones.com,sw740j0n,gbnio0,ti77llxpi,1,card,Diners Club / Carte Blanche,33,1,fulfilled,159,579-193-1785x676,b054slok65d4k1t01u4a,89.73.189.96,"233 Jessica Lights
Port Sonya, SC 47511",2,1,1,False,SC
786,586,deborah38@yahoo.com,muzrxahs,sb4gud,kzpdmdk05,0,card,VISA 16 digit,30,0,fulfilled,160,06498402936,vc71dbmrdaz78jgi7nhl,8f3c:9e11:63b4:73bb:20d1:86c7:ab70:2e04,"391 Rogers Flats Apt. 287
North Rickchester, FM 35587",1,1,1,True,FM
787,587,andre74@patrick-decker.com,kdc3wdhj,99hv2e,z4jrvn93k,0,card,JCB 16 digit,44,0,fulfilled,161,150-073-8610,4gfo1e3xeirjanhwko92,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",5,4,4,True,VA
788,588,andre74@patrick-decker.com,8f8tkglk,yjyogo,ru0jjkjlt,0,card,JCB 16 digit,26,0,fulfilled,161,150-073-8610,4gfo1e3xeirjanhwko92,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",5,4,4,True,VA
789,589,andre74@patrick-decker.com,09hmwr4s,nfryte,z4jrvn93k,0,card,JCB 16 digit,46,0,fulfilled,161,150-073-8610,4gfo1e3xeirjanhwko92,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",5,4,4,True,VA
790,590,andre74@patrick-decker.com,sdvzm88k,nfryte,6umtakhhu,0,apple pay,VISA 16 digit,46,1,fulfilled,161,150-073-8610,4gfo1e3xeirjanhwko92,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",5,4,4,True,VA
791,591,andre74@patrick-decker.com,0rtt6tgw,aj4xtw,ru0jjkjlt,0,card,JCB 16 digit,36,0,fulfilled,161,150-073-8610,4gfo1e3xeirjanhwko92,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",5,4,4,True,VA
792,592,patrickcalderon@russo.net,vo7nj6b8,kbhr9h,sptgc1wgt,0,apple pay,American Express,16,0,fulfilled,162,444-358-6570x947,84z3gd4fiabz488ybv9p,2be:a4d5:eb39:fa22:2650:83d5:917f:5f23,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",3,2,1,False,ID
793,593,patrickcalderon@russo.net,jyjpu7xe,0nzjdh,sptgc1wgt,0,apple pay,American Express,47,0,fulfilled,162,444-358-6570x947,84z3gd4fiabz488ybv9p,2be:a4d5:eb39:fa22:2650:83d5:917f:5f23,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",3,2,1,False,ID
794,594,patrickcalderon@russo.net,s3t5yx6o,0nzjdh,sptgc1wgt,0,apple pay,American Express,47,1,fulfilled,162,444-358-6570x947,84z3gd4fiabz488ybv9p,2be:a4d5:eb39:fa22:2650:83d5:917f:5f23,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",3,2,1,False,ID
795,595,mitchellvickie@brewer-jones.com,ryxa1mzn,6086rd,x644o186l,0,card,JCB 16 digit,31,0,failed,163,313-124-3836x3528,ecu7ezz0ue67v3fce1o3,181.90.104.120,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",3,3,1,True,OR
796,596,mitchellvickie@brewer-jones.com,waeqt53t,tq151t,x644o186l,0,card,JCB 16 digit,61,0,fulfilled,163,313-124-3836x3528,ecu7ezz0ue67v3fce1o3,181.90.104.120,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",3,3,1,True,OR
797,597,mitchellvickie@brewer-jones.com,chd6ii6v,ns8z3e,x644o186l,0,card,JCB 16 digit,34,0,fulfilled,163,313-124-3836x3528,ecu7ezz0ue67v3fce1o3,181.90.104.120,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",3,3,1,True,OR
798,598,sbrown@hughes.biz,293g6767,57yhdo,wsy5c41nf,0,card,Voyager,30,0,fulfilled,164,(250)632-6631x02499,xgv918sclaz40qlp2fee,16.166.2.0,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",6,5,3,True,AZ
799,599,sbrown@hughes.biz,8hqq8gnj,zmwtn6,usu93euvb,0,card,Voyager,43,0,fulfilled,164,(250)632-6631x02499,xgv918sclaz40qlp2fee,16.166.2.0,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",6,5,3,True,AZ
800,600,sbrown@hughes.biz,o9wqic08,8lfy8d,wsy5c41nf,0,card,Voyager,14,1,fulfilled,164,(250)632-6631x02499,xgv918sclaz40qlp2fee,16.166.2.0,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",6,5,3,True,AZ
801,601,sbrown@hughes.biz,vksokuxy,8lfy8d,usu93euvb,0,card,Voyager,14,0,fulfilled,164,(250)632-6631x02499,xgv918sclaz40qlp2fee,16.166.2.0,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",6,5,3,True,AZ
802,602,sbrown@hughes.biz,get2kwes,gv51sp,wsy5c41nf,0,card,Voyager,21,0,fulfilled,164,(250)632-6631x02499,xgv918sclaz40qlp2fee,16.166.2.0,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",6,5,3,True,AZ
803,603,sbrown@hughes.biz,iwe4sw3m,heeu8i,vmktpy2mv,0,card,Discover,27,0,fulfilled,164,(250)632-6631x02499,xgv918sclaz40qlp2fee,16.166.2.0,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",6,5,3,True,AZ
804,608,ethompson@jackson-sanders.com,1uusmhj9,9s9ne9,kcg6rzgch,0,card,Maestro,49,0,failed,166,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,6,6,True,IL
805,609,ethompson@jackson-sanders.com,1exu7d21,t76ess,oycs53i0s,0,card,Voyager,54,0,fulfilled,166,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,6,6,True,IL
806,610,ethompson@jackson-sanders.com,aph71b7b,t76ess,1tmkeoxbm,0,card,American Express,54,1,fulfilled,166,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,6,6,True,IL
807,611,ethompson@jackson-sanders.com,piabwn96,cbxamb,1tmkeoxbm,0,card,American Express,37,0,fulfilled,166,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,6,6,True,IL
808,612,ethompson@jackson-sanders.com,yneqvvwj,cbxamb,pj3k9zcc7,0,bitcoin,JCB 16 digit,37,1,fulfilled,166,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,6,6,True,IL
809,613,ethompson@jackson-sanders.com,l2t3xn9z,wjq6ep,pj3k9zcc7,0,bitcoin,JCB 16 digit,43,0,fulfilled,166,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,6,6,True,IL
810,614,ethompson@jackson-sanders.com,yb9ejssg,zynstd,oycs53i0s,0,card,Voyager,64,0,fulfilled,166,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,6,6,True,IL
811,615,ethompson@jackson-sanders.com,j3xzwavj,diw3zx,oycs53i0s,0,card,Voyager,40,0,fulfilled,166,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",8,6,6,True,IL
812,616,dawn05@tucker-brown.com,6incxb5x,ow1cih,3zmkegkb8,0,paypal,JCB 15 digit,23,0,fulfilled,167,(089)703-7360x8848,lu4fgcug8dr0dwbcuui1,132.132.95.33,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",7,5,4,False,KS
813,617,dawn05@tucker-brown.com,wpd29k0c,ak5a9n,7yen1m1q8,0,card,VISA 13 digit,32,0,fulfilled,167,(089)703-7360x8848,lu4fgcug8dr0dwbcuui1,132.132.95.33,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",7,5,4,False,KS
814,618,dawn05@tucker-brown.com,7yilsi1o,1bubxa,7yen1m1q8,0,card,VISA 13 digit,25,1,fulfilled,167,(089)703-7360x8848,lu4fgcug8dr0dwbcuui1,132.132.95.33,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",7,5,4,False,KS
815,619,dawn05@tucker-brown.com,c82k5bcv,1bubxa,7yen1m1q8,0,card,VISA 13 digit,25,0,fulfilled,167,(089)703-7360x8848,lu4fgcug8dr0dwbcuui1,132.132.95.33,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",7,5,4,False,KS
816,620,dawn05@tucker-brown.com,wmh52bns,1bubxa,3zmkegkb8,0,paypal,JCB 15 digit,25,1,fulfilled,167,(089)703-7360x8848,lu4fgcug8dr0dwbcuui1,132.132.95.33,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",7,5,4,False,KS
817,621,dawn05@tucker-brown.com,xdw33hfp,p0gdbf,3zmkegkb8,0,paypal,JCB 15 digit,19,0,fulfilled,167,(089)703-7360x8848,lu4fgcug8dr0dwbcuui1,132.132.95.33,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",7,5,4,False,KS
818,622,dawn05@tucker-brown.com,wgmajf82,5lmvrj,f0xnu5om9,0,card,JCB 16 digit,27,0,fulfilled,167,(089)703-7360x8848,lu4fgcug8dr0dwbcuui1,132.132.95.33,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",7,5,4,False,KS
